id,title,major_streaming_providers,is_on_major_streaming
667520,A Whisker Away,['Netflix'],True
590223,Love and Monsters,['Amazon Prime Video'],True
737568,The Doorman,['Amazon Prime Video'],True
743439,PAW Patrol: Jet to the Rescue,[],False
442065,The Last Full Measure,[],False
637157,The Main Event,['Netflix'],True
670266,Tremors: Shrieker Island,[],False
658777,Freaks – You're One of Us,['Netflix'],True
635918,Dating Amber,['Amazon Prime Video'],True
438396,Unknown Origins,['Netflix'],True
614696,#Alive,['Netflix'],True
550231,The Secret: Dare to Dream,['Netflix'],True
592834,My Spy,['Amazon Prime Video'],True
664413,365 Days,['Netflix'],True
664280,David Attenborough: A Life on Our Planet,['Netflix'],True
752455,Angela's Christmas Wish,['Netflix'],True
623491,The Babysitter: Killer Queen,['Netflix'],True
637053,Shithouse,[],False
449756,The Postcard Killings,['Netflix'],True
567608,Last Moment of Clarity,['Amazon Prime Video'],True
615665,Holidate,['Netflix'],True
625568,Unhinged,['Netflix'],True
435615,Possessor,[],False
643550,Nocturne,['Amazon Prime Video'],True
592984,Hillbilly Elegy,['Netflix'],True
582014,Promising Young Woman,[],False
688258,Occupation: Rainfall,['Amazon Prime Video'],True
526007,The Night Clerk,[],False
668742,Father There Is Only One 2,[],False
552269,Joe Bell,['Amazon Prime Video'],True
636879,A Nun's Curse,['Amazon Prime Video'],True
636565,Rose Island,['Netflix'],True
651070,A Fall from Grace,['Netflix'],True
718444,Rogue,['Hulu'],True
659959,Summer of 85,['Amazon Prime Video'],True
638045,The Toll,[],False
573730,Made in Abyss: Dawn of the Deep Soul,[],False
752721,The Evil Next Door,[],False
589754,The Last Warrior: Root of Evil,[],False
641662,Pieces of a Woman,['Netflix'],True
618344,Justice League Dark: Apokolips War,[],False
641501,How I Became a Superhero,['Netflix'],True
529485,The Way Back,['Amazon Prime Video'],True
662546,Godmothered,[],False
658751,Rising High,['Netflix'],True
659991,Made in Italy,['Netflix'],True
652837,"Josee, the Tiger and the Fish",[],False
571384,Come Play,[],False
516486,Greyhound,[],False
560144,Skylines,['Netflix'],True
539537,Fantasy Island,['Hulu'],True
644090,"Love, Guaranteed",['Netflix'],True
575774,His House,['Netflix'],True
639247,Dreamkatcher,[],False
590995,The Craft: Legacy,[],False
755339,Just Another Christmas,['Netflix'],True
542224,Gretel & Hansel,[],False
653598,Spree,[],False
582596,The Wrong Missy,['Netflix'],True
507441,Sea Fever,[],False
752939,Shawn Mendes: In Wonder,['Netflix'],True
587792,Palm Springs,['Hulu'],True
693158,Proximity,"['Amazon Prime Video', 'Hulu']",True
430155,Coma,['Amazon Prime Video'],True
660330,Night Shift,[],False
451184,Wasp Network,['Netflix'],True
738215,Barbie: Princess Adventure,['Netflix'],True
738646,Operation Christmas Drop,['Netflix'],True
746957,You've Got This,['Netflix'],True
768939,Army of One,['Amazon Prime Video'],True
522241,The Courier,['Hulu'],True
604822,Vanguard,[],False
652483,Airplane Mode,['Netflix'],True
726208,Don't Listen,['Netflix'],True
774372,"ariana grande: excuse me, i love you",['Netflix'],True
575776,Saint Maud,['Amazon Prime Video'],True
662708,Pokémon the Movie: Secrets of the Jungle,['Netflix'],True
457335,Guns Akimbo,[],False
663870,Riders of Justice,[],False
600354,The Father,[],False
579583,The King of Staten Island,[],False
717634,Girl,[],False
527660,"Yes, God, Yes","['Amazon Prime Video', 'Hulu']",True
546121,Run,['Hulu'],True
549294,Synchronic,['Amazon Prime Video'],True
653567,Miss Americana,['Netflix'],True
568467,Ammonite,[],False
520172,Happiest Season,['Hulu'],True
580175,Another Round,['Amazon Prime Video'],True
628866,The Return,['Amazon Prime Video'],True
751394,The 100 Candles Game,['Amazon Prime Video'],True
677638,We Bare Bears: The Movie,['Hulu'],True
702936,Sniper: Assassin's End,['Amazon Prime Video'],True
647325,The Thing About Harry,[],False
656563,Rich in Love,['Netflix'],True
653247,"Turu, the Wacky Hen",['Amazon Prime Video'],True
661950,Alone,[],False
633908,The Stand In,[],False
550738,Spycies,[],False
621013,Chemical Hearts,['Amazon Prime Video'],True
741998,The Binding,['Netflix'],True
618353,Batman: Death in the Family,[],False
653744,Sergio,['Netflix'],True
773655,Death to 2020,['Netflix'],True
733156,Sightless,[],False
554371,Limbo,[],False
642121,The Stranger by the Shore,[],False
749618,Xico's Journey,['Netflix'],True
550440,Timmy Failure: Mistakes Were Made,[],False
590706,Jiu Jitsu,[],False
571265,Digimon Adventure: Last Evolution Kizuna,[],False
531499,The Tax Collector,[],False
671583,Upside-Down Magic,[],False
728754,Stand by Me Doraemon 2,['Netflix'],True
563067,Fukushima 50,['Amazon Prime Video'],True
560008,Minamata,['Hulu'],True
554761,Falling,['Amazon Prime Video'],True
724475,Ben 10 vs. the Universe: The Movie,[],False
526019,Like a Boss,[],False
609242,The Heist of the Century,[],False
339095,The Last Days of American Crime,['Netflix'],True
675327,Shadow in the Cloud,['Netflix'],True
659986,The Owners,[],False
526702,Black Beauty,[],False
741011,My First Summer,[],False
571648,Beasts Clawing at Straws,[],False
528085,2067,[],False
652962,Half Brothers,[],False
425001,The War with Grandpa,[],False
514207,Invasion,['Amazon Prime Video'],True
509635,Alone,"['Netflix', 'Amazon Prime Video', 'Hulu']",True
560044,The Willoughbys,['Netflix'],True
627463,The Assistant,[],False
643612,I'm Your Woman,['Amazon Prime Video'],True
527400,Come Away,['Amazon Prime Video'],True
523781,Words on Bathroom Walls,[],False
454433,Magic Camp,[],False
757860,The Yin-Yang Master: Dream of Eternity,['Netflix'],True
615667,Ma Rainey's Black Bottom,['Netflix'],True
560391,Downhill,['Hulu'],True
689249,Money Heist: The Phenomenon,['Netflix'],True
575604,The Call,['Netflix'],True
655187,Coven,['Netflix'],True
768141,Folklore: The Long Pond Studio Sessions,[],False
522444,Black Water: Abyss,[],False
644831,Blithe Spirit,[],False
753230,The Three Deaths of Marisela Escobedo,['Netflix'],True
385103,Scoob!,[],False
741067,Welcome to Sudden Death,[],False
719410,Your Name Engraved Herein,['Netflix'],True
652004,The Wolf of Snow Hollow,[],False
680593,The Dark and the Wicked,[],False
651589,Sky High,['Netflix'],True
653615,Amulet,['Hulu'],True
673174,Offering to the Storm,['Netflix'],True
605116,Project Power,['Netflix'],True
514593,You Should Have Left,[],False
723072,Host,[],False
566397,The Man Standing Next,['Amazon Prime Video'],True
521034,The Secret Garden,['Hulu'],True
726739,Cats & Dogs 3: Paws Unite,[],False
581032,News of the World,[],False
514847,The Hunt,[],False
491926,Resistance,[],False
753756,Connectés,[],False
768520,A California Christmas,['Netflix'],True
639564,The Kangaroo Chronicles,[],False
681019,Nobody Sleeps in the Woods Tonight,['Netflix'],True
720755,The Kid Detective,[],False
660609,Uncorked,['Netflix'],True
614911,The Midnight Sky,['Netflix'],True
617505,Hubie Halloween,['Netflix'],True
628917,An American Pickle,[],False
585244,I Still Believe,[],False
575417,On the Rocks,[],False
475430,Artemis Fowl,[],False
660637,Dance of the Forty One,['Netflix'],True
492008,The Swordsman,['Amazon Prime Video'],True
650783,The Comeback Trail,[],False
474764,The Lodge,[],False
571625,The Closet,['Amazon Prime Video'],True
684684,Shortcut,['Amazon Prime Video'],True
682110,My Octopus Teacher,['Netflix'],True
653569,Save Yourselves!,[],False
621870,Secret Society of Second Born Royals,[],False
547012,Buffaloed,[],False
513268,Body Cam,[],False
575291,How to Be a Good Wife,['Amazon Prime Video'],True
654905,The Beast,['Netflix'],True
567971,Vampires vs. the Bronx,['Netflix'],True
550524,Monday,[],False
574396,Calm with Horses,[],False
665251,Altered Carbon: Resleeved,['Netflix'],True
466622,The Rhythm Section,['Amazon Prime Video'],True
524216,The Mortuary Collection,[],False
531876,The Outpost,[],False
554908,"Endings, Beginnings",['Amazon Prime Video'],True
516632,The Empty Man,['Hulu'],True
533514,Violet Evergarden: The Movie,['Netflix'],True
651610,Pixie,[],False
659067,Earth and Blood,['Netflix'],True
523366,Dragon Rider,['Netflix'],True
737802,Dad Wanted,['Netflix'],True
681429,Be Careful What You Wish For,[],False
616251,The Broken Hearts Gallery,[],False
572400,Don't Tell a Soul,[],False
556501,Jungleland,[],False
659983,Appearances,[],False
656561,Alien Xmas,['Netflix'],True
603119,The Silencing,['Netflix'],True
653756,The Mole Agent,['Netflix'],True
547017,Shirley,[],False
703771,Deathstroke: Knights & Dragons - The Movie,[],False
618355,Superman: Red Son,[],False
715123,Books of Blood,['Hulu'],True
733317,Monsters of Man,[],False
601165,Legacy of Lies,[],False
500840,I'm Thinking of Ending Things,['Netflix'],True
721656,"Happy Halloween, Scooby-Doo!",[],False
653601,Horse Girl,['Netflix'],True
505379,Rebecca,['Netflix'],True
627661,Cranston Academy: Monster Zone,[],False
508935,The Eight Hundred,['Amazon Prime Video'],True
592279,Kalashnikov AK-47,['Amazon Prime Video'],True
653725,Crip Camp: A Disability Revolution,['Netflix'],True
602654,Horizon Line,[],False
618354,Superman: Man of Tomorrow,[],False
599521,Z-O-M-B-I-E-S 2,[],False
767896,The Claus Family,['Netflix'],True
661914,One Night in Miami...,['Amazon Prime Video'],True
686245,Survive the Night,[],False
655363,Post Mortem,[],False
502425,Escape from Pretoria,['Amazon Prime Video'],True
764104,Too Close for Christmas,[],False
502033,Sound of Metal,['Amazon Prime Video'],True
653610,Disclosure,['Netflix'],True
632322,All My Life,[],False
566038,Last and First Men,[],False
649294,History of the Occult,['Amazon Prime Video'],True
566872,The Burnt Orange Heresy,[],False
630566,Clouds,[],False
606679,The High Note,[],False
559974,Shock Wave 2,['Amazon Prime Video'],True
615115,The Secrets We Keep,[],False
642208,Supernova,[],False
664416,Beastie Boys Story,[],False
653746,The Dissident,[],False
701175,The Paramedic,['Netflix'],True
768503,Fierce,['Netflix'],True
508570,The One and Only Ivan,[],False
492611,The Turning,[],False
759902,Hunter Hunter,[],False
621151,Spell,[],False
520318,Fatima,[],False
520765,Go!,['Netflix'],True
513584,Think Like a Dog,[],False
787428,Two Distant Strangers,['Netflix'],True
707886,Feel the Beat,['Netflix'],True
581600,Spenser Confidential,['Netflix'],True
612706,Work It,['Netflix'],True
646593,Wander,[],False
479259,Lost Girls & Love Hotels,[],False
346687,The Water Man,[],False
626393,The Sleepover,['Netflix'],True
710356,2 Hearts,['Netflix'],True
630220,18 Presents,['Netflix'],True
576156,The Lovebirds,['Netflix'],True
592656,Brothers by Blood,['Amazon Prime Video'],True
627290,Antebellum,['Hulu'],True
517412,Tesla,[],False
670428,PG: Psycho Goreman,[],False
680028,Centigrade,[],False
575088,Baba Yaga: Terror of the Dark Forest,[],False
635389,Legend of Deification,[],False
653729,Time,['Amazon Prime Video'],True
665488,Divorce Club,[],False
566927,Impractical Jokers: The Movie,[],False
728142,Nowhere Special,[],False
602211,Fatman,[],False
594328,Phineas and Ferb the Movie: Candace Against the Universe,[],False
634233,Class Action Park,[],False
660943,Memories of My Father,[],False
651881,Bye Bye Morons,[],False
429422,Capone,"['Amazon Prime Video', 'Hulu']",True
606625,Follow Me,['Amazon Prime Video'],True
674944,The Occupant,['Netflix'],True
653910,Nightlife,[],False
670439,Six Minutes to Midnight,[],False
505225,The Last Thing He Wanted,['Netflix'],True
669664,"My Donkey, My Lover & I",['Amazon Prime Video'],True
606523,Night in Paradise,['Netflix'],True
501979,Bill & Ted Face the Music,[],False
724989,Hard Kill,[],False
640344,Me Against You: Mr. S's Vendetta,['Netflix'],True
664031,Out of My League,['Netflix'],True
520946,100% Wolf,['Hulu'],True
606234,Archive,['Amazon Prime Video'],True
505746,Asphalt Burning,['Netflix'],True
734309,Santana,['Netflix'],True
640561,Enormous,[],False
658156,Lucky,[],False
764079,Minions: Holiday Special,[],False
575446,New Order,[],False
560204,Arkansas,['Netflix'],True
696374,Gabriel's Inferno,[],False
581577,Persian Lessons,[],False
601844,Becky,[],False
702525,Bigfoot Family,['Netflix'],True
761563,Medusa,['Amazon Prime Video'],True
653574,Dick Johnson Is Dead,['Netflix'],True
658905,Perfumes,['Amazon Prime Video'],True
674607,The Decline,['Netflix'],True
569711,Human Capital,[],False
703134,Infamous,['Amazon Prime Video'],True
597219,The Half of It,['Netflix'],True
557940,My Boyfriend's Meds,[],False
671039,Rogue City,['Netflix'],True
624808,Love Wedding Repeat,['Netflix'],True
480857,Radioactive,['Amazon Prime Video'],True
582218,Psych 2: Lassie Come Home,[],False
622855,Jingle Jangle: A Christmas Journey,['Netflix'],True
631132,Goblin Slayer: Goblin's Crown,[],False
628333,Wild Mountain Thyme,[],False
632632,Given,[],False
602147,Inheritance,[],False
595149,Death of Me,['Amazon Prime Video'],True
718867,The Larva Island Movie,['Netflix'],True
667141,12 Hour Shift,"['Amazon Prime Video', 'Hulu']",True
567965,Misbehaviour,['Amazon Prime Video'],True
659699,Delete History,[],False
695596,Malibu Rescue: The Next Wave,['Netflix'],True
661935,Love Affair(s),[],False
718400,The Vanished,[],False
558574,Echo Boomers,[],False
571785,Time to Hunt,['Netflix'],True
632618,The Crimes That Bind,['Netflix'],True
579828,The Superdeep,[],False
526973,Target Number One,[],False
721452,One Night in Bangkok,['Amazon Prime Video'],True
489326,Mortal,['Amazon Prime Video'],True
668195,Ultras,['Netflix'],True
567970,Lost Girls,['Netflix'],True
575463,Mama Weed,['Amazon Prime Video'],True
673159,Hooking Up,[],False
741613,The Boy Behind The Door,[],False
667869,The Life Ahead,['Netflix'],True
581859,Da 5 Bloods,['Netflix'],True
732670,LEGO Star Wars Holiday Special,[],False
523977,Summerland,[],False
517096,Cosmoball,[],False
619592,Force of Nature,[],False
558582,First Cow,['Amazon Prime Video'],True
470610,Endless,['Amazon Prime Video'],True
520725,The Lost Prince,[],False
522406,Flashback,[],False
780154,All My Friends Are Dead,['Netflix'],True
572751,Seized,['Amazon Prime Video'],True
531454,Eurovision Song Contest: The Story of Fire Saga,['Netflix'],True
716258,Black Box,['Amazon Prime Video'],True
673595,"Maggie Simpson in ""Playdate with Destiny""",[],False
664698,Contra,[],False
619594,My Salinger Year,[],False
390635,Fate/stay night: Heaven's Feel III. Spring Song,[],False
648619,Say It Loud,[],False
663459,Jungle Beat: The Movie,['Netflix'],True
521007,Superintelligence,[],False
590854,The Hater,['Netflix'],True
684700,Athlete A,['Netflix'],True
632304,The Beach House,[],False
595148,Irresistible,[],False
683287,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,['Netflix'],True
539617,Big Time Adolescence,['Hulu'],True
706503,Lost Bullet,['Netflix'],True
703745,Deep Blue Sea 3,[],False
690369,LEGO DC: Shazam! Magic and Monsters,[],False
631939,The Legion,[],False
694919,Money Plane,[],False
518978,Miss Fisher and the Crypt of Tears,[],False
736485,Monster Hunters,[],False
620897,The Forty-Year-Old Version,['Netflix'],True
691812,Blood and Money,[],False
605735,10 Days with Dad,[],False
615177,Coffee & Kareem,['Netflix'],True
653643,Scare Me,[],False
611395,Double World,['Netflix'],True
770922,Canvas,['Netflix'],True
673175,Have a Good Trip: Adventures in Psychedelics,['Netflix'],True
656274,Little Girl,[],False
686142,The Lost Husband,['Hulu'],True
613093,Valley of the Dead,['Netflix'],True
614560,Mank,['Netflix'],True
659290,The Ties,[],False
694234,Under the Riccione Sun,['Netflix'],True
640923,Kidz,[],False
689723,Dangerous Lies,['Netflix'],True
701121,Children of the Corn,['Hulu'],True
738362,The Fresh Prince of Bel-Air Reunion,[],False
617786,The Other Lamb,[],False
664423,The Windermere Children,[],False
661747,Seriously Single,['Netflix'],True
718840,A Nice Girl Like You,['Netflix'],True
714375,Fatal Affair,['Netflix'],True
604578,Spontaneous,[],False
589049,The Photograph,[],False
596161,Let Him Go,[],False
581526,Deliver Us from Evil,['Amazon Prime Video'],True
586461,Swallow,[],False
576920,Silver Skates,['Netflix'],True
740996,BLACKPINK: Light Up the Sky,['Netflix'],True
682377,Chick Fight,['Amazon Prime Video'],True
632666,Unpregnant,[],False
661804,De Gaulle,['Amazon Prime Video'],True
721625,Songbird,[],False
664297,She Dies Tomorrow,[],False
617784,Military Wives,[],False
725273,Solitary,['Amazon Prime Video'],True
716706,The Swing of Things,['Amazon Prime Video'],True
382748,Stargirl,[],False
503917,Enter the Fat Dragon,['Amazon Prime Video'],True
539181,Relic,[],False
541305,Kajillionaire,[],False
493065,Cut Throat City,[],False
732713,Evil Eye,['Amazon Prime Video'],True
680952,Josep,['Amazon Prime Video'],True
743888,Lockdown all'italiana,[],False
587496,The Rental,['Netflix'],True
582885,Cuties,[],False
523371,Inmate Zero,['Amazon Prime Video'],True
594718,Sputnik,[],False
532870,Run Sweetheart Run,['Amazon Prime Video'],True
623856,Let Them All Talk,[],False
